state,year,candidate,party_simplified,party_detailed,candidatevotes,totalvotes
NEBRASKA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,495961,844227
NEBRASKA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,284494,844227
NEBRASKA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,38946,844227
NEBRASKA,2016,"STEIN, JILL",OTHER,NOMINATED BY PETITION,8775,844227
NEVADA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,539260,1125385
NEVADA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,512058,1125385
NEVADA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,37384,1125385
NEVADA,2016,"KOPITKE, KYLE KENLEY",OTHER,INDEPENDENT AMERICAN,5268,1125385
NEVADA,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,NO PARTY AFFILIATION,2552,1125385
NEW HAMPSHIRE,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,348526,744296
NEW HAMPSHIRE,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,345790,744296
NEW HAMPSHIRE,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,30777,744296
NEW HAMPSHIRE,2016,"STEIN, JILL",OTHER,GREEN,6496,744296
NEW HAMPSHIRE,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,678,744296
NEW JERSEY,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,2148278,3874046
NEW JERSEY,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1601933,3874046
NEW JERSEY,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,72477,3874046
NEW JERSEY,2016,"STEIN, JILL",OTHER,GREEN,37772,3874046
NEW JERSEY,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,6161,3874046
NEW JERSEY,2016,"KENNEDY, ALYSON",OTHER,SOCIALIST WORKERS,2156,3874046
NEW JERSEY,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,1838,3874046
NEW JERSEY,2016,"MOOREHEAD, MONICA",OTHER,WORKERS WORLD PARTY,1749,3874046
NEW JERSEY,2016,"LA RIVA, GLORIA ESTELLA",OTHER,SOCIALISM AND LIBERATION PARTY,1682,3874046
NEW MEXICO,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,385234,798319
NEW MEXICO,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,319667,798319
NEW MEXICO,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,74541,798319
NEW MEXICO,2016,"STEIN, JILL",OTHER,GREEN,9879,798319
NEW MEXICO,2016,"MCMULLIN, EVAN",OTHER,BETTER FOR AMERICA,5825,798319
NEW MEXICO,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,1514,798319
NEW MEXICO,2016,"LA RIVA, GLORIA ESTELLA",OTHER,SOCIALISM AND LIBERATION PARTY,1184,798319
NEW MEXICO,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,475,798319
NEW YORK,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,4379789,7802084
NEW YORK,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,2527142,7802084
NEW YORK,2016,"TRUMP, DONALD J.",OTHER,CONSERVATIVE,292392,7802084
NEW YORK,2016,"CLINTON, HILLARY",OTHER,WORKING FAMILIES,140041,7802084
NEW YORK,2016,"JOHNSON, GARY",OTHER,INDEPENDENCE,119156,7802084
NEW YORK,2016,"STEIN, JILL",OTHER,GREEN,107934,7802084
NEW YORK,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,57442,7802084
NEW YORK,2016,"CLINTON, HILLARY",OTHER,WOMEN'S EQUALITY,36294,7802084
NORTH CAROLINA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,2362631,4741564
NORTH CAROLINA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,2189316,4741564
NORTH CAROLINA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,130126,4741564
NORTH DAKOTA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,216794,344360
NORTH DAKOTA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,93758,344360
NORTH DAKOTA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,21434,344360
NORTH DAKOTA,2016,"STEIN, JILL",OTHER,GREEN,3780,344360
NORTH DAKOTA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,1833,344360
NORTH DAKOTA,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,364,344360
OHIO,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,2841005,5496487
OHIO,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,2394164,5496487
OHIO,2016,"STEIN, JILL",OTHER,GREEN,46271,5496487
OKLAHOMA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,949136,1452992
OKLAHOMA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,420375,1452992
OKLAHOMA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,83481,1452992
OREGON,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1002106,2001336
OREGON,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,782403,2001336
OREGON,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,94231,2001336
OREGON,2016,"STEIN, JILL",OTHER,GREEN,50002,2001336
PENNSYLVANIA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,2970733,6115402
PENNSYLVANIA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,2926441,6115402
PENNSYLVANIA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,146715,6115402
PENNSYLVANIA,2016,"STEIN, JILL",OTHER,GREEN,49941,6115402
PENNSYLVANIA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,21572,6115402
RHODE ISLAND,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,252525,464144
RHODE ISLAND,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,180543,464144
RHODE ISLAND,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,14746,464144
RHODE ISLAND,2016,"STEIN, JILL",OTHER,GREEN,6220,464144
RHODE ISLAND,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,671,464144
SOUTH CAROLINA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1155389,2103027
SOUTH CAROLINA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,855373,2103027
SOUTH CAROLINA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,49204,2103027
SOUTH CAROLINA,2016,"MCMULLIN, EVAN",OTHER,INDEPENDENCE,21016,2103027
SOUTH CAROLINA,2016,"STEIN, JILL",OTHER,GREEN,13034,2103027
SOUTH CAROLINA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,5765,2103027
SOUTH CAROLINA,2016,"SKEWES, PETER",OTHER,AMERICAN,3246,2103027
SOUTH DAKOTA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,227721,370093
SOUTH DAKOTA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,117458,370093
SOUTH DAKOTA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,20850,370093
SOUTH DAKOTA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,4064,370093
TENNESSEE,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1522925,2508027
TENNESSEE,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,870695,2508027
TEXAS,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,4685047,8969226
TEXAS,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,3877868,8969226
TEXAS,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,283492,8969226
TEXAS,2016,"STEIN, JILL",OTHER,GREEN,71558,8969226
UTAH,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,515211,1131317
UTAH,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,310674,1131317
UTAH,2016,"MCMULLIN, EVAN",OTHER,NO PARTY AFFILIATION,255060,1131317
UTAH,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,39608,1131317
UTAH,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,8032,1131317
UTAH,2016,"KOPITKE, KYLE KENLEY",OTHER,INDEPENDENT AMERICAN,2732,1131317
VERMONT,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,178573,320467
VERMONT,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,95369,320467
VERMONT,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,10078,320467
VERMONT,2016,"STEIN, JILL",OTHER,GREEN,6758,320467
VERMONT,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,INDEPENDENT,1063,320467
VERMONT,2016,"LA RIVA, GLORIA ESTELLA",OTHER,LIBERTY UNION PARTY,327,320467
VIRGINIA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1981473,3982752
VIRGINIA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1769443,3982752
VIRGINIA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,118274,3982752
VIRGINIA,2016,"MCMULLIN, EVAN",OTHER,INDEPENDENT,54054,3982752
VIRGINIA,2016,"STEIN, JILL",OTHER,GREEN,27638,3982752
WASHINGTON,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1742718,3317019
WASHINGTON,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1221747,3317019
WASHINGTON,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,160879,3317019
WASHINGTON,2016,"STEIN, JILL",OTHER,GREEN,58417,3317019
WASHINGTON,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,17623,3317019
WASHINGTON,2016,"KENNEDY, ALYSON",OTHER,SOCIALIST WORKERS,4307,3317019
WASHINGTON,2016,"LA RIVA, GLORIA ESTELLA",OTHER,SOCIALISM AND LIBERATION PARTY,3523,3317019
WEST VIRGINIA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,489371,713051
WEST VIRGINIA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,188794,713051
WEST VIRGINIA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,23004,713051
WEST VIRGINIA,2016,"STEIN, JILL",OTHER,GREEN,8075,713051
WEST VIRGINIA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,3807,713051
WISCONSIN,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1405284,2976150
WISCONSIN,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1382536,2976150
WISCONSIN,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,106674,2976150
WISCONSIN,2016,"STEIN, JILL",OTHER,GREEN,31072,2976150
WISCONSIN,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,12162,2976150
WISCONSIN,2016,"MOOREHEAD, MONICA",OTHER,WORKERS WORLD PARTY,1770,2976150
WISCONSIN,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,1502,2976150
WYOMING,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,174419,258788
WYOMING,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,55973,258788
WYOMING,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,13287,258788
WYOMING,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,2042,258788
ALABAMA,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,849624,2323282
ALABAMA,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1441170,2323282
ALABAMA,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,25176,2323282
ALASKA,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,153778,359530
ALASKA,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,189951,359530
ALASKA,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,8897,359530
ALASKA,2020,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,ALLIANCE,318,359530
ALASKA,2020,"PIERCE, BROCK",OTHER,INDEPENDENT,825,359530
ALASKA,2020,"JANOS, JAMES G. ""JESSE VENTURA""",OTHER,GREEN,2673,359530
ALASKA,2020,"BLANKENSHIP, DON",OTHER,CONSTITUTION PARTY,1127,359530
ARIZONA,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,1672143,3387326
ARIZONA,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1661686,3387326
ARIZONA,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,51465,3387326
ARIZONA,2020,"LA RIVA, GLORIA ESTELLA",OTHER,PARTY FOR SOCIALISM AND LIBERATION,190,3387326
ARIZONA,2020,"CUMMINGS, DANIEL CLYDE",OTHER,CONSTITUTION PARTY,36,3387326
ARIZONA,2020,"SIMMONS, JADE",OTHER,INDEPENDENT,236,3387326
ARIZONA,2020,"BODDIE, R. PRESIDENT",OTHER,INDEPENDENT,13,3387326
ARIZONA,2020,"HAWKINS, HOWIE",OTHER,GREEN,1557,3387326
ARKANSAS,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,1713,1219069
ARKANSAS,2020,"BLANKENSHIP, DON",OTHER,CONSTITUTION PARTY,2108,1219069
ARKANSAS,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,423932,1219069
ARKANSAS,2020,"HAWKINS, HOWIE",OTHER,GREEN,2980,1219069
ARKANSAS,2020,"PIERCE, BROCK",OTHER,INDEPENDENT,2141,1219069
ARKANSAS,2020,"GAMMON, C. L.",OTHER,INDEPENDENT,1475,1219069
ARKANSAS,2020,"WEST, KANYE",OTHER,INDEPENDENT,4099,1219069
ARKANSAS,2020,"COLLINS, PHIL",OTHER,INDEPENDENT,2812,1219069
ARKANSAS,2020,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,INDEPENDENT,1321,1219069
ARKANSAS,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,13133,1219069
ARKANSAS,2020,"MYERS, JOHN RICHARD",OTHER,LIFE AND LIBERTY PARTY,1372,1219069
ARKANSAS,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,760647,1219069
ARKANSAS,2020,"LA RIVA, GLORIA ESTELLA",OTHER,PARTY FOR SOCIALISM AND LIBERATION,1336,1219069
CALIFORNIA,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,11110250,17500881
CALIFORNIA,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,6006429,17500881
CALIFORNIA,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,187895,17500881
CALIFORNIA,2020,"HAWKINS, HOWIE",OTHER,GREEN,81029,17500881
CALIFORNIA,2020,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN INDEPENDENT,60160,17500881
CALIFORNIA,2020,"LA RIVA, GLORIA ESTELLA",OTHER,PEACE & FREEDOM,51037,17500881
CALIFORNIA,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,2605,17500881
CALIFORNIA,2020,"JANOS, JAMES G. ""JESSE VENTURA""",OTHER,INDEPENDENT,611,17500881
CALIFORNIA,2020,MARK CHARLES,OTHER,INDEPENDENT,559,17500881
CALIFORNIA,2020,"PIERCE, BROCK",OTHER,INDEPENDENT,185,17500881
CALIFORNIA,2020,JOSEPH KISHORE,OTHER,INDEPENDENT,121,17500881
COLORADO,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,1804352,3279980
COLORADO,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1364607,3279980
COLORADO,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,52460,3279980
COLORADO,2020,"HAWKINS, HOWIE",OTHER,GREEN,8986,3279980
COLORADO,2020,"LA RIVA, GLORIA ESTELLA",OTHER,PARTY FOR SOCIALISM AND LIBERATION,1035,3279980
COLORADO,2020,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,ALLIANCE,636,3279980
COLORADO,2020,"PIERCE, BROCK",OTHER,INDEPENDENT,572,3279980
COLORADO,2020,"WEST, KANYE",OTHER,INDEPENDENT,8089,3279980
COLORADO,2020,"BLANKENSHIP, DON",OTHER,CONSTITUTION PARTY,5061,3279980
COLORADO,2020,"HAMMONS, BILL",OTHER,UNITY PARTY,2730,3279980
COLORADO,2020,"HUBER, BLAKE",OTHER,APPROVAL VOTING PARTY,355,3279980
COLORADO,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,25515,3279980
COLORADO,2020,"CHARLES, MARK",OTHER,INDEPENDENT,2011,3279980
COLORADO,2020,"COLLINS, PHIL",OTHER,PROHIBITION PARTY,568,3279980
COLORADO,2020,"HUNTER, PHIL",OTHER,PROGRESSIVE PARTY,379,3279980
COLORADO,2020,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",OTHER,INDEPENDENT,495,3279980
COLORADO,2020,"KENNEDY, ALYSON",OTHER,SOCIALIST WORKERS PARTY,354,3279980
COLORADO,2020,"KISHORE, JOSEPH",OTHER,SOCIALIST EQUALITY PARTY,196,3279980
COLORADO,2020,"KOPITKE, KYLE KENLEY",OTHER,INDEPENDENT AMERICAN PARTY,762,3279980
COLORADO,2020,"MCHUGH, JOE",OTHER,INDEPENDENT,614,3279980
COLORADO,2020,"SCOTT, JORDAN ""CANCER""",OTHER,INDEPENDENT,175,3279980
COLORADO,2020,"CELLA, TODD",OTHER,INDEPENDENT,4,3279980
COLORADO,2020,"HOEFLING, TOM",OTHER,NON-AFFILIATED,24,3279980
CONNECTICUT,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,1080831,1823857
CONNECTICUT,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,714717,1823857
CONNECTICUT,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,20230,1823857
CONNECTICUT,2020,"HAWKINS, HOWIE",OTHER,GREEN,7538,1823857
CONNECTICUT,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,219,1823857
CONNECTICUT,2020,"CHARLES, MARK",OTHER,INDEPENDENT,11,1823857
CONNECTICUT,2020,"WELLS, KASEY",OTHER,NON-AFFILIATED,6,1823857
CONNECTICUT,2020,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,ALLIANCE,13,1823857
CONNECTICUT,2020,"SIMMONS, JADE",OTHER,INDEPENDENT,22,1823857
CONNECTICUT,2020,"WEST, KANYE",OTHER,INDEPENDENT,255,1823857
DELAWARE,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,87,504346
DELAWARE,2020,"PIERCE, BROCK",OTHER,INDEPENDENT,5,504346
DELAWARE,2020,"LA RIVA, GLORIA ESTELLA",OTHER,PARTY FOR SOCIALISM AND LIBERATION,14,504346
DELAWARE,2020,"SIMMONS, JADE",OTHER,INDEPENDENT,28,504346
DELAWARE,2020,"WEST, KANYE",OTHER,INDEPENDENT,169,504346
DELAWARE,2020,"WELLS, KASEY",OTHER,NON-AFFILIATED,1,504346
DELAWARE,2020,"CHARLES, MARK",OTHER,INDEPENDENT,8,504346
DELAWARE,2020,"BODDIE, R. PRESIDENT",OTHER,INDEPENDENT,1,504346
DELAWARE,2020,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",OTHER,INDEPENDENT,2,504346
DELAWARE,2020,"CELLA, TODD",OTHER,INDEPENDENT,2,504346
DELAWARE,2020,"HOEFLING, TOM",OTHER,NON-AFFILIATED,1,504346
DELAWARE,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,296268,504346
DELAWARE,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,200603,504346
DELAWARE,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,5000,504346
DELAWARE,2020,"HAWKINS, HOWIE",OTHER,GREEN,2139,504346
DISTRICT OF COLUMBIA,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,317323,344356
DISTRICT OF COLUMBIA,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,18586,344356
DISTRICT OF COLUMBIA,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,2036,344356
DISTRICT OF COLUMBIA,2020,"HAWKINS, HOWIE",OTHER,DC STATEHOOD GREEN,1726,344356
DISTRICT OF COLUMBIA,2020,"LA RIVA, GLORIA ESTELLA",OTHER,INDEPENDENT,855,344356
DISTRICT OF COLUMBIA,2020,"PIERCE, BROCK",OTHER,INDEPENDENT,693,344356
FLORIDA,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,5297045,11067456
FLORIDA,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,5668731,11067456
FLORIDA,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,70324,11067456
FLORIDA,2020,"HAWKINS, HOWIE",OTHER,GREEN,14721,11067456
FLORIDA,2020,"LA RIVA, GLORIA ESTELLA",OTHER,PARTY FOR SOCIALISM AND LIBERATION,5712,11067456
FLORIDA,2020,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,ALLIANCE,5966,11067456
FLORIDA,2020,"BLANKENSHIP, DON",OTHER,CONSTITUTION PARTY,3902,11067456
FLORIDA,2020,"WELLS, KASEY",OTHER,NON-AFFILIATED,8,11067456
FLORIDA,2020,"SIMMONS, JADE",OTHER,INDEPENDENT,181,11067456
FLORIDA,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,854,11067456
GEORGIA,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,701,4999960
GEORGIA,2020,"BLANKENSHIP, DON",OTHER,CONSTITUTION PARTY,61,4999960
GEORGIA,2020,"LA RIVA, GLORIA ESTELLA",OTHER,PARTY FOR SOCIALISM AND LIBERATION,159,4999960
GEORGIA,2020,"HAWKINS, HOWIE",OTHER,GREEN,1013,4999960
GEORGIA,2020,"SIMMONS, JADE",OTHER,INDEPENDENT,181,4999960
GEORGIA,2020,"WELLS, KASEY",OTHER,NON-AFFILIATED,6,4999960
GEORGIA,2020,"CHARLES, MARK",OTHER,INDEPENDENT,65,4999960
GEORGIA,2020,"BODDIE, R. PRESIDENT",OTHER,INDEPENDENT,8,4999960
GEORGIA,2020,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",OTHER,INDEPENDENT,7,4999960
GEORGIA,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,2473633,4999960
GEORGIA,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,2461854,4999960
GEORGIA,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,62229,4999960
HAWAII,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,366130,579784
HAWAII,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,196864,579784
HAWAII,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,5539,579784
HAWAII,2020,"HAWKINS, HOWIE",OTHER,GREEN,3822,579784
HAWAII,2020,"PIERCE, BROCK",OTHER,AMERICAN SHOPPING PARTY,1183,579784
HAWAII,2020,"BLANKENSHIP, DON",OTHER,CONSTITUTION PARTY,931,579784
IDAHO,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,287021,868014
IDAHO,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,554119,868014
IDAHO,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,16404,868014
IDAHO,2020,"HAWKINS, HOWIE",OTHER,GREEN,407,868014
IDAHO,2020,"PIERCE, BROCK",OTHER,INDEPENDENT,2808,868014
IDAHO,2020,"BLANKENSHIP, DON",OTHER,CONSTITUTION PARTY,1886,868014
IDAHO,2020,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,INDEPENDENT,1491,868014
IDAHO,2020,"WEST, KANYE",OTHER,INDEPENDENT,3632,868014
IDAHO,2020,"LA RIVA, GLORIA ESTELLA",OTHER,PARTY FOR SOCIALISM AND LIBERATION,49,868014
IDAHO,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,163,868014
IDAHO,2020,"CELLA, TODD",OTHER,INDEPENDENT,1,868014
IDAHO,2020,"HOEFLING, TOM",OTHER,NON-AFFILIATED,7,868014
IDAHO,2020,"SIMMONS, JADE",OTHER,INDEPENDENT,21,868014
ILLINOIS,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,3471915,6033743
ILLINOIS,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,2446891,6033743
ILLINOIS,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,66544,6033743
ILLINOIS,2020,"HAWKINS, HOWIE",OTHER,GREEN,30494,6033743
ILLINOIS,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,9548,6033743
ILLINOIS,2020,"LA RIVA, GLORIA ESTELLA",OTHER,PARTY FOR SOCIALISM AND LIBERATION,8046,6033743
ILLINOIS,2020,"SIMMONS, JADE",OTHER,INDEPENDENT,78,6033743
ILLINOIS,2020,MARK CHARLES,OTHER,INDEPENDENT,75,6033743
ILLINOIS,2020,"WELLS, KASEY",OTHER,NON-AFFILIATED,18,6033743
ILLINOIS,2020,"BLANKENSHIP, DON",OTHER,CONSTITUTION PARTY,18,6033743
ILLINOIS,2020,"KISHORE, JOSEPH",OTHER,INDEPENDENT,5,6033743
ILLINOIS,2020,"COLLINS, PHIL",OTHER,INDEPENDENT,3,6033743
INDIANA,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,1242416,3033118
INDIANA,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1729519,3033118
INDIANA,2020,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,59232,3033118
INDIANA,2020,"HAWKINS, HOWIE",OTHER,GREEN,988,3033118
INDIANA,2020,"CARROLL, BRIAN",OTHER,AMERICAN SOLIDARITY PARTY,893,3033118
INDIANA,2020,"WELLS, KASEY",OTHER,NON-AFFILIATED,1,3033118
IOWA,2020,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,897672,1700130
IOWA,2020,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,759061,1700130
IOWA,2020,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,INDEPENDENT,1082,1700130
