Year,State,Office,Winning Candidate,Winning Party,Winning Percentage,Losing Candidate,Losing Party,Losing Percentage,Indicator,Term,President,Cycle Duration,Overall Growth (%),Average Growth (%)
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,8.57,2.08
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Total Employment,Obama 2,Barack Obama,2013-2017,10.12,2.44
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real GDP,Trump,Donald Trump,2017-2021,12.7,3.08
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real Personal Income,Trump,Donald Trump,2017-2021,18.12,4.27
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real PCE,Trump,Donald Trump,2017-2021,14.11,3.44
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,12.65,3.04
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real Per Capita PCE,Trump,Donald Trump,2017-2021,8.83,2.22
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Total Employment,Trump,Donald Trump,2017-2021,8.46,2.08
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real GDP,Biden,Joe Biden,2021-2023,11.6,5.66
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real Personal Income,Biden,Joe Biden,2021-2023,3.84,1.91
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real PCE,Biden,Joe Biden,2021-2023,8.33,4.09
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,0.64,0.33
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.99,2.46
2020,TEXAS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,52.06,"BIDEN, JOSEPH R. JR",DEMOCRAT,46.48,Total Employment,Biden,Joe Biden,2021-2023,8.73,4.28
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real GDP,Obama 1,Barack Obama,2009-2013,10.74,2.59
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Personal Income,Obama 1,Barack Obama,2009-2013,14.27,3.4
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real PCE,Obama 1,Barack Obama,2009-2013,10.58,2.56
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,7.02,1.71
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,3.56,0.89
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Total Employment,Obama 1,Barack Obama,2009-2013,7.31,1.79
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real GDP,Obama 2,Barack Obama,2013-2017,18.65,4.37
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Personal Income,Obama 2,Barack Obama,2013-2017,22.67,5.26
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real PCE,Obama 2,Barack Obama,2013-2017,20.31,4.74
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,14.12,3.38
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,11.93,2.86
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Total Employment,Obama 2,Barack Obama,2013-2017,13.8,3.28
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real GDP,Trump,Donald Trump,2017-2021,22.3,5.19
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Personal Income,Trump,Donald Trump,2017-2021,38.28,8.47
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real PCE,Trump,Donald Trump,2017-2021,30.47,6.95
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,29.44,6.69
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Per Capita PCE,Trump,Donald Trump,2017-2021,22.13,5.2
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Total Employment,Trump,Donald Trump,2017-2021,12.75,3.06
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real GDP,Biden,Joe Biden,2021-2023,7.13,3.51
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Personal Income,Biden,Joe Biden,2021-2023,1.48,0.75
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real PCE,Biden,Joe Biden,2021-2023,7.12,3.51
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-0.84,-0.41
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.66,2.31
2020,UTAH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,58.13,"BIDEN, JOSEPH R. JR",DEMOCRAT,37.65,Total Employment,Biden,Joe Biden,2021-2023,7.41,3.64
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real GDP,Obama 1,Barack Obama,2009-2013,6.52,1.61
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Personal Income,Obama 1,Barack Obama,2009-2013,6.81,1.68
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real PCE,Obama 1,Barack Obama,2009-2013,6.77,1.66
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,5.45,1.35
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,5.42,1.34
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Total Employment,Obama 1,Barack Obama,2009-2013,2.6,0.65
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real GDP,Obama 2,Barack Obama,2013-2017,3.48,0.86
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Personal Income,Obama 2,Barack Obama,2013-2017,7.01,1.73
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real PCE,Obama 2,Barack Obama,2013-2017,4.83,1.21
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,5.96,1.48
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,3.8,0.96
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Total Employment,Obama 2,Barack Obama,2013-2017,2.56,0.63
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real GDP,Trump,Donald Trump,2017-2021,3.48,0.9
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Personal Income,Trump,Donald Trump,2017-2021,14.95,3.55
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real PCE,Trump,Donald Trump,2017-2021,8.33,2.15
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,13.52,3.23
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Per Capita PCE,Trump,Donald Trump,2017-2021,6.99,1.82
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Total Employment,Trump,Donald Trump,2017-2021,-3.38,-0.81
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real GDP,Biden,Joe Biden,2021-2023,4.49,2.22
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Personal Income,Biden,Joe Biden,2021-2023,1.54,0.89
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real PCE,Biden,Joe Biden,2021-2023,5.91,2.98
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,1.48,0.86
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Real Per Capita PCE,Biden,Joe Biden,2021-2023,5.85,2.95
2020,VERMONT,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,65.46,"TRUMP, DONALD J.",REPUBLICAN,30.38,Total Employment,Biden,Joe Biden,2021-2023,5.04,2.49
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real GDP,Obama 1,Barack Obama,2009-2013,6.23,1.53
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Personal Income,Obama 1,Barack Obama,2009-2013,4.71,1.19
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real PCE,Obama 1,Barack Obama,2009-2013,4.36,1.08
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,0.35,0.12
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,0.02,0.01
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Total Employment,Obama 1,Barack Obama,2009-2013,2.95,0.73
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real GDP,Obama 2,Barack Obama,2013-2017,5.41,1.33
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Personal Income,Obama 2,Barack Obama,2013-2017,13.7,3.26
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real PCE,Obama 2,Barack Obama,2013-2017,9.04,2.19
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,10.58,2.55
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,6.06,1.48
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Total Employment,Obama 2,Barack Obama,2013-2017,6.75,1.65
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real GDP,Trump,Donald Trump,2017-2021,9.76,2.39
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Personal Income,Trump,Donald Trump,2017-2021,13.86,3.31
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real PCE,Trump,Donald Trump,2017-2021,8.57,2.14
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,11.82,2.84
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Per Capita PCE,Trump,Donald Trump,2017-2021,6.63,1.68
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Total Employment,Trump,Donald Trump,2017-2021,3.12,0.79
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real GDP,Biden,Joe Biden,2021-2023,5.68,2.8
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Personal Income,Biden,Joe Biden,2021-2023,1.81,0.94
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real PCE,Biden,Joe Biden,2021-2023,6.91,3.4
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,1.13,0.6
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Real Per Capita PCE,Biden,Joe Biden,2021-2023,6.19,3.05
2020,VIRGINIA,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,54.11,"TRUMP, DONALD J.",REPUBLICAN,44.0,Total Employment,Biden,Joe Biden,2021-2023,6.08,3.0
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real GDP,Obama 1,Barack Obama,2009-2013,12.45,2.98
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Personal Income,Obama 1,Barack Obama,2009-2013,12.91,3.1
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real PCE,Obama 1,Barack Obama,2009-2013,10.05,2.43
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,7.94,1.95
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,5.21,1.28
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Total Employment,Obama 1,Barack Obama,2009-2013,4.62,1.14
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real GDP,Obama 2,Barack Obama,2013-2017,19.96,4.66
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Personal Income,Obama 2,Barack Obama,2013-2017,16.85,3.97
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real PCE,Obama 2,Barack Obama,2013-2017,11.59,2.78
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,9.44,2.29
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,4.51,1.11
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Total Employment,Obama 2,Barack Obama,2013-2017,11.04,2.65
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real GDP,Trump,Donald Trump,2017-2021,19.52,4.59
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Personal Income,Trump,Donald Trump,2017-2021,22.16,5.14
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real PCE,Trump,Donald Trump,2017-2021,12.85,3.14
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,17.52,4.12
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Per Capita PCE,Trump,Donald Trump,2017-2021,8.55,2.15
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Total Employment,Trump,Donald Trump,2017-2021,3.21,0.83
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real GDP,Biden,Joe Biden,2021-2023,7.49,3.69
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Personal Income,Biden,Joe Biden,2021-2023,0.34,0.27
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real PCE,Biden,Joe Biden,2021-2023,5.69,2.81
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-0.58,-0.18
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.73,2.34
2020,WASHINGTON,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,57.97,"TRUMP, DONALD J.",REPUBLICAN,38.77,Total Employment,Biden,Joe Biden,2021-2023,6.71,3.3
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real GDP,Obama 1,Barack Obama,2009-2013,4.32,1.07
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real Personal Income,Obama 1,Barack Obama,2009-2013,-0.69,-0.15
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real PCE,Obama 1,Barack Obama,2009-2013,1.83,0.46
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,-1.17,-0.27
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,1.34,0.34
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Total Employment,Obama 1,Barack Obama,2009-2013,1.69,0.42
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real GDP,Obama 2,Barack Obama,2013-2017,1.65,0.42
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real Personal Income,Obama 2,Barack Obama,2013-2017,5.57,1.37
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real PCE,Obama 2,Barack Obama,2013-2017,6.55,1.6
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,7.53,1.84
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,8.53,2.07
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Total Employment,Obama 2,Barack Obama,2013-2017,-2.78,-0.7
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real GDP,Trump,Donald Trump,2017-2021,0.79,0.23
2020,WEST VIRGINIA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,68.63,"BIDEN, JOSEPH R. JR",DEMOCRAT,29.7,Real Personal Income,Trump,Donald Trump,2017-2021,10.44,2.53
